Unnamed: 0,cipher_suites,source_port,dest_port,source_ip,dest_ip,source_mac,dest_mac,flow_duration,start_time,end_time,flow_rate,flow_volume,domain,sleep_time
t920,,54618,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3083078861236572,1474562427.394817,1474562427.703125,19.461065610217634,412,,86.60906642968537
t921,,54619,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3010318279266357,1474562427.576976,1474562427.878008,19.931447253684603,412,,86.60906642968537
t922,,54620,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.299379825592041,1474562427.75446,1474562428.05384,20.04143060787296,412,,86.60906642968537
t924,,25050,25681,62.210.93.51,192.168.1.112,14:cc:20:51:33:ea,70:ee:50:03:b8:ac,3.13698410987854,1474562440.042214,1474562443.179198,5.737995274925679,1495,netcom.netatmo.net,19.65587708296208
t925,,49152,4517,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0271170139312744,1474562500.974166,1474562501.001283,368.7721673685784,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t926,,49153,3928,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0364410877227783,1474562500.975498,1474562501.011939,384.1817265857568,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t927,,49152,4519,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0270721912384033,1474562500.978052,1474562501.005124,369.38273344547287,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t928,,49153,3930,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0195238590240478,1474562501.008196,1474562501.02772,717.0713526847318,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t929,,49152,4522,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0299150943756103,1474562501.040747,1474562501.070662,334.2794067249528,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t930,,49152,4523,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0140509605407714,1474562501.047276,1474562501.061327,711.6951165710796,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t931,,49153,3934,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0193719863891601,1474562501.066175,1474562501.085547,722.6930537094471,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t932,,49153,3936,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0186738967895507,1474562501.304037,1474562501.322711,749.7096164649405,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t933,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,59432,443,192.168.1.177,176.31.232.79,e0:76:d0:33:bb:85,14:cc:20:51:33:ea,68.60773301124573,1474562510.462414,1474562579.070147,0.3789660269890896,7368,,770.6718453654537
t934,,34163,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,1.166543960571289,1474562520.69222,1474562521.858764,11.144029234554983,3009,,254.7380736965731
t936,,39062,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.2229840755462646,1474562634.899725,1474562635.122709,44.84625180296879,1221,,53.05976975826254
t937,,465,58027,74.125.23.108,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.471235990524292,1474562635.4645,1474562645.935736,0.6684979697081119,478,smtp.gmail.com,19.65587708296208
t938,,49152,4085,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0383100509643554,1474562644.191321,1474562644.229631,261.0281048517587,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t939,,49153,4542,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0456900596618652,1474562644.191977,1474562644.237667,306.4123816779553,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t940,,49153,4544,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.020277976989746,1474562644.235886,1474562644.256164,690.4041762686356,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t941,,49153,4545,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0316050052642822,1474562644.268431,1474562644.300036,442.96781104548097,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t942,,49153,4546,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0352602005004882,1474562644.269086,1474562644.304346,397.04822437995296,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t943,,49152,4091,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0302929878234863,1474562644.270315,1474562644.300608,330.10939885721484,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t944,,49153,4549,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0337851047515869,1474562644.49403,1474562644.527815,414.3837973254296,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t945,,49153,4550,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0350370407104492,1474562644.501255,1474562644.536292,399.577125125888,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t946,,49153,4552,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0209970474243164,1474562644.558313,1474562644.57931,666.7604124085933,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t947,,49153,4553,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0231759548187255,1474562644.560745,1474562644.583921,604.0743567850052,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t949,,60743,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3000330924987793,1474562725.382035,1474562725.682068,19.997794076746423,412,,86.60906642968537
t950,,60744,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3077638149261474,1474562725.549982,1474562725.857746,19.49546928198752,412,,86.60906642968537
t951,,60745,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3039329051971435,1474562725.729613,1474562726.033546,19.741199117970297,412,,86.60906642968537
t953,,39064,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.2102808952331543,1474562815.601346,1474562815.811627,47.5554376393169,1221,,53.05976975826254
t954,,465,58029,74.125.23.108,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.457893133163452,1474562816.103366,1474562826.561259,0.5737293280396177,412,smtp.gmail.com,19.65587708296208
t955,,49152,4099,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0243318080902099,1474562821.402851,1474562821.427183,410.9846651315467,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t956,,49152,4100,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,3.00543212890625,1474562821.402932,1474562824.408364,3.6600393980625903,2106,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t957,,49153,4557,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0254719257354736,1474562821.406037,1474562821.431509,549.6247180283984,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t958,,49153,4560,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.027580976486206,1474562821.619468,1474562821.647049,507.59624145293606,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t959,,49153,4561,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.033052921295166,1474562821.622277,1474562821.65533,423.5631663228357,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t960,,49153,4563,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0156440734863281,1474562821.686471,1474562821.702115,894.9075835162156,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t962,,49153,4108,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0349049568176269,1474562983.760102,1474562983.795007,401.0891654485594,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t963,,49153,4111,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0450508594512939,1474562983.760163,1474562983.805214,310.7598871700969,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t964,,49153,4113,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0571930408477783,1474562983.760216,1474562983.817409,244.7850261583676,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t965,,49152,3800,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,2.867562055587769,1474562983.761184,1474562986.628746,4.184739429306036,2172,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t966,,49152,3803,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,2.899616003036499,1474562983.761261,1474562986.660877,3.7936057700332455,2106,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t967,,49153,4116,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0478379726409912,1474562983.89048,1474562983.938318,292.65454255483513,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t968,,49153,4117,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0310208797454834,1474562983.89137,1474562983.922391,451.30892853025495,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t969,,49153,4118,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0401968955993652,1474562983.907988,1474562983.948185,348.2856024389376,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t970,,49153,4119,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0245718955993652,1474562983.961249,1474562983.985821,569.7566125244998,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t971,,49153,4120,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0274899005889892,1474562983.961564,1474562983.989054,509.2779420820288,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t972,,49079,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3151299953460693,1474563025.440713,1474563025.755843,19.039761649508872,412,,86.60906642968537
t973,,49080,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3018529415130615,1474563025.63033,1474563025.932183,19.877228858279565,412,,86.60906642968537
t974,,49081,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.2999060153961181,1474563025.842483,1474563026.142389,20.00626760378632,412,,86.60906642968537
t975,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0x00a5|0x00a3|0x00a1|0x009f|0x006b|0x006a|0x0069|0x0068|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0x00a4|0x00a2|0x00a0|0x009e|0x0067|0x0040|0x003f|0x003e|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,52731,443,192.168.1.240,54.239.29.231,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,3829.563788890839,1474563045.670017,1474566875.233806,0.1689487460365274,58069,,86.60906642968537
t976,,49083,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3060967922210693,1474563050.539359,1474563050.845456,19.60164285441671,412,,86.60906642968537
t977,,49084,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.301846981048584,1474563050.707742,1474563051.009589,19.87762136681521,412,,86.60906642968537
t978,,49085,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.302635908126831,1474563050.871048,1474563051.173684,19.825803346129938,412,,86.60906642968537
t980,,34781,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,1.1765871047973633,1474563122.41234,1474563123.588927,11.048905726566597,3010,,254.7380736965731
t981,,34782,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,0.8681831359863281,1474563134.897369,1474563135.765552,10.36647641142586,1267,,254.7380736965731
t982,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,443,44492,72.21.207.120,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,35.031524896621704,1474563139.796144,1474563174.827669,0.6850972108928796,7256,www.example.org,19.65587708296208
t983,,49153,4401,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0195591449737548,1474563142.833109,1474563142.852668,715.7777100576569,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t984,,49153,4403,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0145578384399414,1474563142.865647,1474563142.880205,961.6812315754996,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t985,,49152,4071,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0125699043273925,1474563142.896486,1474563142.909056,795.5510033761997,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t986,,49152,4072,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0180881023406982,1474563142.90046,1474563142.918548,552.849592049244,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t987,,49152,4073,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0250890254974365,1474563143.117333,1474563143.142422,398.58064638747135,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t988,,49153,4407,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0306448936462402,1474563143.119668,1474563143.150313,456.84609519660165,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t989,,49153,4408,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0791940689086914,1474563143.120713,1474563143.199907,176.78091545140353,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t990,,49152,4078,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0196831226348876,1474563143.146756,1474563143.166439,558.854415737006,2098,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t991,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0x00a5|0x00a3|0x00a1|0x009f|0x006b|0x006a|0x0069|0x0068|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0x00a4|0x00a2|0x00a0|0x009e|0x0067|0x0040|0x003f|0x003e|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,35460,443,192.168.1.240,74.125.34.101,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,4418.1194450855255,1474563146.123515,1474567564.24296,0.0067902193168114,8507,,86.60906642968537
t993,,25050,25682,62.210.92.227,192.168.1.112,14:cc:20:51:33:ea,70:ee:50:03:b8:ac,3.177544116973877,1474563179.961514,1474563183.139058,5.664752191432116,1495,netcom.netatmo.net,19.65587708296208
t994,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,443,59433,176.31.232.79,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,67.29865002632141,1474563230.11829,1474563297.41694,0.3417601986221772,7170,api.pix-star.com,19.65587708296208
t995,,49153,4412,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.1838321685791015,1474563266.82488,1474563267.008712,54.39744347952397,1065,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t996,,49153,4413,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0123639106750488,1474563267.009465,1474563267.021829,808.8055844806972,1067,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t997,,49152,4082,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.1043128967285156,1474563267.457256,1474563267.561569,105.4519656244286,2098,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t998,,49152,4083,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0994789600372314,1474563267.461728,1474563267.561207,100.52376900861604,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t999,,49153,4417,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0584149360656738,1474563267.461797,1474563267.520212,239.664732051753,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t1000,,49152,4085,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.1097948551177978,1474563267.461853,1474563267.571648,91.0789489113228,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t1001,,49153,4420,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0675320625305175,1474563267.506099,1474563267.573631,207.3089355692851,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t1002,,49153,4421,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.1705179214477539,1474563267.519959,1474563267.690477,64.50934838172046,1132,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t1003,,49153,4423,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0340359210968017,1474563267.567045,1474563267.601081,411.3301344242314,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t1004,,49153,4424,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0356280803680419,1474563267.576753,1474563267.612381,392.9484792719242,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t1005,,49152,4092,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0089709758758544,1474563267.626372,1474563267.635343,1114.70592925293,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t1006,,49153,4427,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0213639736175537,1474563267.659985,1474563267.681349,655.3088039996875,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t1007,,49154,3720,192.168.1.193,192.168.1.223,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,0.0479481220245361,1474563267.679576,1474563267.727524,271.1263643099016,1386,d3gjecg2uu2eaq.cloudfront.net,121.8160893684146
t1008,,49154,3721,192.168.1.193,192.168.1.223,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,0.0576419830322265,1474563267.681278,1474563267.73892,208.1815955792329,1328,d3gjecg2uu2eaq.cloudfront.net,121.8160893684146
t1009,,4428,49153,192.168.1.193,192.168.1.223,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,1.0281360149383545,1474563267.68859,1474563268.716726,10.698973521182936,1134,d3gjecg2uu2eaq.cloudfront.net,121.8160893684146
t1010,,49154,3722,192.168.1.193,192.168.1.223,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,0.0551369190216064,1474563267.707554,1474563267.762691,217.6400171235098,1320,d3gjecg2uu2eaq.cloudfront.net,121.8160893684146
t1011,,3723,49154,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0684790611267089,1474563267.707846,1474563267.776325,175.23604737798635,1413,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t1012,,49153,4429,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0513551235198974,1474563267.708489,1474563267.759844,272.6115534426808,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t1013,,49153,4430,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0509819984436035,1474563267.714107,1474563267.765089,274.6067323250746,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t1014,,49153,4431,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.054779052734375,1474563267.715678,1474563267.770457,255.57214484679665,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t1015,,49154,3724,192.168.1.193,192.168.1.223,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,0.0131781101226806,1474563268.716488,1474563268.729666,986.4843956362056,1459,d3gjecg2uu2eaq.cloudfront.net,121.8160893684146
t1016,,39066,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.2288689613342285,1474563295.189613,1474563295.418482,43.69312440491444,1221,,53.05976975826254
t1017,,465,49719,74.125.23.109,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.465762853622437,1474563295.907556,1474563306.373319,0.6688475649510004,478,smtp.gmail.com,19.65587708296208
t1019,,53627,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.2987542152404785,1474563356.116454,1474563356.415208,20.08339863981626,412,,86.60906642968537
t1021,,53628,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3084230422973633,1474563356.28262,1474563356.591043,19.45379941559345,412,,86.60906642968537
t1022,,53629,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3067288398742676,1474563356.460081,1474563356.76681,19.561251568191253,412,,86.60906642968537
t1023,,80,55125,52.74.148.203,192.168.1.143,14:cc:20:51:33:ea,f4:f2:6d:93:51:f1,0.3635451793670654,1474563385.766749,1474563386.130294,30.25758729396735,1021,aps1-relay.tplinkcloud.com,19.65587708296208
